question_text,category,survey_organisation,country,fieldwork_date,agreement,neutral,disagreement,n_respondents,response_scale,notes,source_file,extraction_date,non_response,data_quality,quality_issues
"How concerned are you, if at all, about the possibility of artificial intelligence (AI) resulting in the following? - An increase in human dependency on technology",AI_Risk_Concern,YouGov – “AI and the End of Humanity”,U.S.,2023-08-01,78.0,,15.0,1000.0,"Very concerned, Somewhat concerned, Not very concerned, Not concerned at all, Not sure","1000 U.S. Adult Citizens, Margin of Error ±3.6% (adjusted for weighting), Web-based interviews",yougov_aug_2023.pdf,2025-07-06,7.0,high,[]
"How concerned are you, if at all, about the possibility of artificial intelligence (AI) resulting in the following? - The spread of misleading video and audio deep fakes",AI_Risk_Concern,YouGov – “AI and the End of Humanity”,U.S.,2023-08-01,85.0,,7.0,1000.0,"Very concerned, Somewhat concerned, Not very concerned, Not concerned at all, Not sure","1000 U.S. Adult Citizens, Margin of Error ±3.6% (adjusted for weighting), Web-based interviews",yougov_aug_2023.pdf,2025-07-06,8.0,high,[]
"How concerned are you, if at all, about the possibility of artificial intelligence (AI) resulting in the following? - The spread of political propaganda",AI_Risk_Concern,YouGov – “AI and the End of Humanity”,U.S.,2023-08-01,78.0,,12.0,1000.0,"Very concerned, Somewhat concerned, Not very concerned, Not concerned at all, Not sure","1000 U.S. Adult Citizens, Margin of Error ±3.6% (adjusted for weighting), Web-based interviews",yougov_aug_2023.pdf,2025-07-06,10.0,high,[]
"Overall, do you think that artificial intelligence should be...?",AI_Regulation,YouGov – “AI and the End of Humanity”,U.S.,2023-08-01,78.0,6.0,3.0,1000.0,"Much more regulated, Somewhat more regulated, Have no change in regulation, Somewhat less regulated, Much less regulated, Not sure","1000 U.S. Adult Citizens, Margin of Error ±3.6% (adjusted for weighting), Web-based interviews",yougov_aug_2023.pdf,2025-07-06,12.0,high,[]
Would you support or oppose a six-month pause on some kinds of AI development?,AI_Regulation,YouGov – “AI and the End of Humanity”,U.S.,2023-08-01,58.0,,19.0,1000.0,"Strongly support, Somewhat support, Somewhat oppose, Strongly oppose, Not sure","1000 U.S. Adult Citizens, Margin of Error ±3.6% (adjusted for weighting), Web-based interviews",yougov_aug_2023.pdf,2025-07-06,24.0,high,[]
How important do you think the issue of Artificial Intelligence (AI) is in public policy?,AI_Sentiment,YouGov – “AI and the End of Humanity”,UK,2023-04-01,66.0,,16.0,2344.0,"Extremely important, Somewhat important, Not very important, Not at all important, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,18.0,good,['Missing fieldwork date']
Slowing down the increase in AI capability,AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,57.0,,24.0,2344.0,"Strongly agree, Somewhat agree, Somewhat disagree, Strongly disagree, Not sure","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,19.0,good,['Missing fieldwork date']
Treating AI as an incredibly powerful and dangerous technology,AI_Risk_Concern,YouGov – “AI and the End of Humanity”,UK,2023-04-01,72.0,,15.0,2344.0,"Strongly agree, Somewhat agree, Somewhat disagree, Strongly disagree, Not sure","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,13.0,good,['Missing fieldwork date']
Preventing AI from quickly reaching superhuman capabilities,AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,74.0,,13.0,2344.0,"Strongly agree, Somewhat agree, Somewhat disagree, Strongly disagree, Not sure","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,14.0,good,['Missing fieldwork date']
Prohibiting the development of superintelligent ('smarter-than-human') artificial intelligence (AI) systems,AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,60.0,,19.0,2344.0,"Strongly support, Somewhat support, Somewhat oppose, Strongly oppose, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,20.0,good,['Missing fieldwork date']
Prohibiting the development of artificial intelligence (AI) systems that can escape their environment,AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,75.0,,8.0,2344.0,"Strongly support, Somewhat support, Somewhat oppose, Strongly oppose, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,16.0,good,['Missing fieldwork date']
Prohibiting the development of artificial intelligence (AI) systems that can make themselves and other AI systems more intelligent,AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,63.0,,17.0,2344.0,"Strongly support, Somewhat support, Somewhat oppose, Strongly oppose, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,21.0,good,['Missing fieldwork date']
Require artificial intelligence (AI) developers to prove their systems are safe before release,AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,87.0,,3.0,2344.0,"Strongly support, Somewhat support, Somewhat oppose, Strongly oppose, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,10.0,good,['Missing fieldwork date']
"How much, if at all, do you trust Academics to act in the public interest when discussing regulation for artificial intelligence (AI)?",AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,59.0,,27.0,2344.0,"Trust a lot, Trust a fair amount, Don't trust very much, Do not trust at all, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,14.0,good,['Missing fieldwork date']
"How much, if at all, do you trust CEO's of technology companies to act in the public interest when discussing regulation for artificial intelligence (AI)?",AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,12.0,,78.0,2344.0,"Trust a lot, Trust a fair amount, Don't trust very much, Do not trust at all, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,10.0,good,['Missing fieldwork date']
"How much, if at all, do you trust International organisations (e.g. United Nations, International Atomic Energy Agency etc.) to act in the public interest when discussing regulation for artificial intelligence (AI)?",AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,40.0,,43.0,2344.0,"Trust a lot, Trust a fair amount, Don't trust very much, Do not trust at all, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,16.0,good,['Missing fieldwork date']
The pace of artificial intelligence (AI) development should be slowed down,AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,52.0,27.0,4.0,2344.0,"The pace of artificial intelligence (AI) development is currently at the right level, The pace of artificial intelligence (AI) development should be sped up, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,17.0,good,['Missing fieldwork date']
"We should continue to develop artificial intelligence (AI) if it can improve human welfare, even if there is a small chance of catastrophic risk to human civilization",Extinction_Risk,YouGov – “AI and the End of Humanity”,UK,2023-04-01,37.0,,40.0,2344.0,"We should continue to develop artificial intelligence (AI) if it can improve human welfare, even if there is a small chance of catastrophic risk to human civilization, We should NOT continue to develop artificial intelligence (AI) if there is a small chance of catastrophic risk to human civilization, even if that means we miss out on the chance to improve human welfare, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,23.0,good,['Missing fieldwork date']
Should technology companies be required to submit their most powerful Artificial Intelligence (AI) models to the UK AI Safety Institute for safety testing?,AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,82.0,,5.0,2344.0,"Companies should be required to submit their most powerful AI models for testing, Companies should NOT be required to submit their most powerful AI models for testing, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,13.0,good,['Missing fieldwork date']
"If after safety testing the institute considers there to be a severe risk, what authority should the institute have? The institute should be able to prevent deployment until identified severe risks are addressed",AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,89.0,,8.0,1972.0,"The institute should be able to prevent deployment until identified severe risks are addressed, The institute should issue advice about how to address those risks, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+). Asked only to those who said companies should be required to submit AI models for testing.",yougov_jan_2025.pdf,2025-07-06,3.0,good,['Missing fieldwork date']
Do you think the UK Artificial Intelligence (AI) Safety Institute should or should not be given regulatory powers to enforce artificial intelligence (AI) safety standards?,AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,74.0,,9.0,2344.0,"It should be given regulatory powers, It should NOT be given regulatory powers, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,17.0,good,['Missing fieldwork date']
Do you think companies should or should not be required to obtain a license from the government before doing the following... Develop powerful artificial intelligence (AI) models,AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,71.0,,14.0,2344.0,"Should be required to obtain a license before doing this, Should NOT be required to obtain a license before doing this, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,15.0,good,['Missing fieldwork date']
Do you think companies should or should not be required to obtain a license from the government before doing the following... Run powerful artificial intelligence (AI) models,AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,74.0,,11.0,2344.0,"Should be required to obtain a license before doing this, Should NOT be required to obtain a license before doing this, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,15.0,good,['Missing fieldwork date']
Do you think companies should or should not be required to obtain a license from the government before doing the following... Deploy powerful artificial intelligence (AI) models,AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,80.0,,6.0,2344.0,"Should be required to obtain a license before doing this, Should NOT be required to obtain a license before doing this, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,14.0,good,['Missing fieldwork date']
"How much, if at all, would you support or oppose the creation of an artificial intelligence (AI) regulator?",AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,79.0,,10.0,2344.0,"Strongly support, Somewhat support, Somewhat oppose, Strongly oppose, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,11.0,good,['Missing fieldwork date']
"How much, if at all, would you support or oppose the AI regulator having the following powers? Set and enforce artificial intelligence (AI) model development restrictions",AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,87.0,,5.0,1911.0,"Strongly support, Somewhat support, Somewhat oppose, Strongly oppose, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+). Asked only to those who support the creation of an artificial intelligence (AI) regulator.",yougov_jan_2025.pdf,2025-07-06,7.0,good,['Missing fieldwork date']
"How much, if at all, would you support or oppose the AI regulator having the following powers? Carry out audits to check if companies are violating restrictions",AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,96.0,,1.0,1911.0,"Strongly support, Somewhat support, Somewhat oppose, Strongly oppose, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+). Asked only to those who support the creation of an artificial intelligence (AI) regulator.",yougov_jan_2025.pdf,2025-07-06,3.0,good,['Missing fieldwork date']
"How much, if at all, would you support or oppose the AI regulator having the following powers? Require companies to submit proposals for approval before training powerful AI models",AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,90.0,,5.0,1911.0,"Strongly support, Somewhat support, Somewhat oppose, Strongly oppose, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+). Asked only to those who support the creation of an artificial intelligence (AI) regulator.",yougov_jan_2025.pdf,2025-07-06,5.0,good,['Missing fieldwork date']
"How much, if at all, would you support or oppose the AI regulator having the following powers? Monitoring data center usage for artificial intelligence (AI) training",AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,88.0,,5.0,1911.0,"Strongly support, Somewhat support, Somewhat oppose, Strongly oppose, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+). Asked only to those who support the creation of an artificial intelligence (AI) regulator.",yougov_jan_2025.pdf,2025-07-06,8.0,good,['Missing fieldwork date']
"How much, if at all, would you support or oppose the AI regulator having the following powers? Ordering the shut down of unsafe artificial intelligence (AI) systems",AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,95.0,,2.0,1911.0,"Strongly support, Somewhat support, Somewhat oppose, Strongly oppose, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+). Asked only to those who support the creation of an artificial intelligence (AI) regulator.",yougov_jan_2025.pdf,2025-07-06,4.0,good,['Missing fieldwork date']
"How much, if at all, would you support or oppose the AI regulator having the following powers? Take enforcement action on companies and individuals that breach safety requirements",AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,95.0,,1.0,1911.0,"Strongly support, Somewhat support, Somewhat oppose, Strongly oppose, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+). Asked only to those who support the creation of an artificial intelligence (AI) regulator.",yougov_jan_2025.pdf,2025-07-06,4.0,good,['Missing fieldwork date']
Should regulation take the active goal of preventing AI superintelligence?,AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,60.0,,18.0,2344.0,"Yes, regulation should aim to actively prevent AI superintelligence, No, regulation shouldn't aim to actively prevent AI superintelligence, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,22.0,good,['Missing fieldwork date']
Should AI companies be held liable for the harms from the technologies they create?,AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,79.0,,5.0,2344.0,"Yes, AI companies should be liable for harms from technologies they create, No, AI companies should not be liable for harms from technologies they create, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,16.0,good,['Missing fieldwork date']
Should we monitor the usage of large compute clusters?,AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,70.0,,9.0,2344.0,"Yes, the government should monitor the usage of large compute clusters, No, the government should let companies do what they want with computer clusters, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,22.0,good,['Missing fieldwork date']
"To what extent, if at all, would you support or oppose the following... An international treaty that would make artificial intelligence (AI) safety requirements legally binding for all participating countries",AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,79.0,,5.0,2344.0,"Strongly support, Somewhat support, Somewhat oppose, Strongly oppose, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,15.0,good,['Missing fieldwork date']
"To what extent would you support or oppose the following... Creating a single international research laboratory, which has the sole permission to develop the most advanced artificial intelligence (AI) systems",AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,42.0,,30.0,2344.0,"Strongly support, Somewhat support, Somewhat oppose, Strongly oppose, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,28.0,good,['Missing fieldwork date']
To what extent would you support or oppose the introduction of an international treaty to ban any 'smarter-than-human' artificial intelligence (AI)?,AI_Regulation,YouGov – “AI and the End of Humanity”,UK,2023-04-01,60.0,,16.0,2344.0,"Strongly support, Somewhat support, Somewhat oppose, Strongly oppose, Don't know","This survey has been conducted using an online interview administered members of the YouGov Plc GB panel of 185,000+ individuals who have agreed to take part in surveys. An email was sent to panellists selected at random from the base sample according to the sample definition, inviting them to take part in the survey and providing a link to the survey. The responding sample is weighted to the profile of the sample definition to provide a representative reporting sample. The profile is normally derived from census data or, if not available from the census, from industry accepted data. All figures, unless otherwise stated, are from YouGov Plc. The survey was carried out online. The figures have been weighted and are representative of all UK adults (aged 18+).",yougov_jan_2025.pdf,2025-07-06,24.0,good,['Missing fieldwork date']
