question_text,category,survey_organisation,country,fieldwork_date,agreement,neutral,disagreement,n_respondents,response_scale,notes,source_file,extraction_date,non_response,data_quality,quality_issues
"How concerned do you feel, if at all, about each of these groups producing new computer technologies for assessing risk of cancer? A governmental body",AI_Regulation,Ada Lovelace Institute and The Alan Turing Institute,Great Britain,2022-11-01,44.0,,48.0,2011.0,"Very, Somewhat, Not very, Not at all, Don't know / Prefer not to say","A nationally representative survey of public attitudes to artificial intelligence in Britain. Sample drawn from Kantar Public Voice random probability panel. Majority completed online, 252 by telephone. Data weighted based on official statistics. Modular questionnaire structure, each person responded to 9 of 17 AI uses. Survey predominantly close-ended questions. Fieldwork: November-December 2022. ChatGPT released two weeks after fieldwork began.",kantar_nov_2022.pdf,2025-07-06,8.0,high,[]
"How concerned do you feel, if at all, about each of these groups producing new computer technologies for assessing risk of cancer? Not-for-profit organisations",AI_Regulation,Ada Lovelace Institute and The Alan Turing Institute,Great Britain,2022-11-01,35.0,,58.0,2011.0,"Very, Somewhat, Not very, Not at all, Don't know / Prefer not to say","A nationally representative survey of public attitudes to artificial intelligence in Britain. Sample drawn from Kantar Public Voice random probability panel. Majority completed online, 252 by telephone. Data weighted based on official statistics. Modular questionnaire structure, each person responded to 9 of 17 AI uses. Survey predominantly close-ended questions. Fieldwork: November-December 2022. ChatGPT released two weeks after fieldwork began.",kantar_nov_2022.pdf,2025-07-06,7.0,high,[]
"How concerned do you feel, if at all, about each of these groups producing new computer technologies for assessing risk of cancer? Universities/academic researchers",AI_Regulation,Ada Lovelace Institute and The Alan Turing Institute,Great Britain,2022-11-01,26.0,,68.0,2011.0,"Very, Somewhat, Not very, Not at all, Don't know / Prefer not to say","A nationally representative survey of public attitudes to artificial intelligence in Britain. Sample drawn from Kantar Public Voice random probability panel. Majority completed online, 252 by telephone. Data weighted based on official statistics. Modular questionnaire structure, each person responded to 9 of 17 AI uses. Survey predominantly close-ended questions. Fieldwork: November-December 2022. ChatGPT released two weeks after fieldwork began.",kantar_nov_2022.pdf,2025-07-06,6.0,high,[]
"Overall, the benefits of U.S. government use of facial recognition technology outweigh its risks.",AI_Sentiment,RAND Corporation,United States,,34.0,0.0,21.0,2841.0,"Strongly Agree, Agree, Neither Agree nor Disagree, Disagree, Strongly Disagree, Don't Know/It Depends, Prefer not to Say","Percentages derived from Figure 4.2. 'Agree or strongly agree' is 34%. 'Disagree or strongly disagree' is 21% (5% + 16%). 'Neither agree nor disagree' is not explicitly shown as a separate bar for this question in Figure 4.2, but is a response option in the survey instrument. 'Don't know or it depends' is 45%. The sum of agreement, disagreement, and non_response is 100%. The 'Neither agree nor disagree' percentage is implicitly 0% from the chart for this specific question, as it's grouped with 'Don't know or it depends' in the 'Neutral' bar in Figure 4.1, but Figure 4.2 breaks it down differently. Based on Figure 4.2, the 'Neither agree nor disagree' is 16% for 'There are risks...' and 15% for 'There are benefits...'. For 'Overall, the benefits... outweigh its risks', the chart only shows 'Agree or strongly agree', 'Disagree or strongly disagree', and 'Don't know or it depends'. The 45% 'Don't know or it depends' for this question in Figure 4.2 corresponds to the 'Neutral' bar in Figure 4.1, which is 41% for 'Overall, the benefits of U.S. government use of facial recognition technology outweigh its risks'. Using Figure 4.2 for the specific question.",rand_oct_2022.pdf,2025-07-06,45.0,good,['Missing fieldwork date']
There are risks of the U.S. government's use of facial recognition technology.,AI_Risk_Concern,RAND Corporation,United States,,75.0,0.0,5.0,2841.0,"Strongly Agree, Agree, Neither Agree nor Disagree, Disagree, Strongly Disagree, Don't Know/It Depends, Prefer not to Say",Percentages derived from Figure 4.2. 'Agree or strongly agree' is 75%. 'Disagree or strongly disagree' is 5%. 'Neither agree nor disagree' is 16%. 'Don't know or it depends' is 4%. The sum is 100%. Neutral is 16%.,rand_oct_2022.pdf,2025-07-06,4.0,flagged,"['Percentages sum to 84.0% (needs review)', 'Missing fieldwork date']"
There are benefits of the U.S. government's use of facial recognition technology.,AI_Sentiment,RAND Corporation,United States,,66.0,0.0,10.0,2841.0,"Strongly Agree, Agree, Neither Agree nor Disagree, Disagree, Strongly Disagree, Don't Know/It Depends, Prefer not to Say",Percentages derived from Figure 4.2. 'Agree or strongly agree' is 66%. 'Disagree or strongly disagree' is 10%. 'Neither agree nor disagree' is 15%. 'Don't know or it depends' is 10%. The sum is 101% due to rounding. Neutral is 15%.,rand_oct_2022.pdf,2025-07-06,10.0,acceptable,"['Percentages sum to 86.0% (acceptable range)', 'Missing fieldwork date']"
I trust the U.S. government's use of facial recognition technology.,AI_Sentiment,RAND Corporation,United States,,23.0,0.0,41.0,2841.0,"Strongly Agree, Agree, Neither Agree nor Disagree, Disagree, Strongly Disagree, Don't Know/It Depends, Prefer not to Say",Percentages derived from Figure 4.1 and text on page 41. 'Less than one-quarter of respondents reported trusting the government's use of FRT' (page 35). '23 percent of respondents indicating agreement or strong agreement that they trusted U.S. government use of FRT' (page 41). '36 percent of respondents provided either neutral or ambiguous responses about trusting U.S. government use of FRT' (page 41). Disagreement is calculated as 100 - 23 - 36 = 41%. Neutral is implicitly included in the 36% non_response based on Figure 4.1.,rand_oct_2022.pdf,2025-07-06,36.0,good,['Missing fieldwork date']
I trust the Department of Homeland Security's use of facial recognition technology.,AI_Sentiment,RAND Corporation,United States,,29.0,0.0,36.0,2841.0,"Strongly Agree, Agree, Neither Agree nor Disagree, Disagree, Strongly Disagree, Don't Know/It Depends, Prefer not to Say",Percentages derived from Figure 4.1 and text on page 41. '29 percent of respondents indicating agreement or strong agreement that they trusted DHS use of FRT' (page 41). '35 percent of respondents reported being either neutral or ambiguous about trusting DHS use of FRT' (page 41). Disagreement is calculated as 100 - 29 - 35 = 36%. Neutral is implicitly included in the 35% non_response based on Figure 4.1.,rand_oct_2022.pdf,2025-07-06,35.0,good,['Missing fieldwork date']
Assess whether an event like a hurricane may need emergency respondents,AI_Risk_Concern,RAND Corporation,United States,,86.0,0.0,0.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say","Percentage derived from Figure 4.8. '86 percent indicating support for the use of this technology'. Opposition is not shown, but implied to be very low. Neutral/Non-response not explicitly broken out in chart, but text states 'The level of support reported across these use cases varies greatly'.",rand_oct_2022.pdf,2025-07-06,,acceptable,"['Percentages sum to 86.0% (acceptable range)', 'Missing fieldwork date']"
Assess whether a shipment or package entering the U.S. may contain illegal goods,AI_Regulation,RAND Corporation,United States,,70.0,0.0,10.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say",Percentage derived from Figure 4.8. Support is 70%. Opposition is 10%. Neutral/Non-response not explicitly broken out in chart.,rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 80.0% (needs review)', 'Missing fieldwork date']"
Assess whether an event like a protest may need law enforcement,AI_Regulation,RAND Corporation,United States,,50.0,0.0,20.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say",Percentage derived from Figure 4.8. Support is 50%. Opposition is 20%. Neutral/Non-response not explicitly broken out in chart.,rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 70.0% (needs review)', 'Missing fieldwork date']"
Assess whether someone may commit a violent crime,AI_Risk_Concern,RAND Corporation,United States,,44.0,0.0,30.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say",Percentage derived from Figure 4.8. Support is 44%. Opposition is 30%. Neutral/Non-response not explicitly broken out in chart.,rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 74.0% (needs review)', 'Missing fieldwork date']"
Assess whether someone may violate an immigration law,AI_Regulation,RAND Corporation,United States,,36.0,0.0,40.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say",Percentage derived from Figure 4.8. Support is 36%. Opposition is 40%. Neutral/Non-response not explicitly broken out in chart.,rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 76.0% (needs review)', 'Missing fieldwork date']"
How much would you support or oppose the U.S. government's use of photos from these sources for facial recognition technology? - Driver's license photos,AI_Regulation,RAND Corporation,United States,,60.0,0.0,20.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say","Percentages derived from Figure 4.9 (Crime records bar). The question is about data sources for risk algorithms, not FRT. The question text in the survey instrument (Q15) is 'How much would you support or oppose the U.S. government's use of the following data sources to assess how likely it is that something may occur?'. The chart labels are 'Use' and then lists data sources. The first bar is 'Crime records'. The text on page 47 states 'the two government-owned data sources—crime records and government databases—are the only options for which more than half of respondents indicate support.' This implies the first bar is 'Crime records'. Support is ~60%, Opposition is ~20%. Neutral/Non-response not explicitly broken out in chart.",rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 80.0% (needs review)', 'Missing fieldwork date']"
How much would you support or oppose the U.S. government's use of photos from these sources for facial recognition technology? - Government databases,AI_Regulation,RAND Corporation,United States,,55.0,0.0,25.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say","Percentages derived from Figure 4.9 (Government databases bar). Support is ~55%, Opposition is ~25%. Neutral/Non-response not explicitly broken out in chart.",rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 80.0% (needs review)', 'Missing fieldwork date']"
How much would you support or oppose the U.S. government's use of photos from these sources for facial recognition technology? - Online activity,AI_Regulation,RAND Corporation,United States,,35.0,0.0,40.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say","Percentages derived from Figure 4.9 (Online activity bar). Support is ~35%, Opposition is ~40%. Neutral/Non-response not explicitly broken out in chart.",rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 75.0% (needs review)', 'Missing fieldwork date']"
How much would you support or oppose the U.S. government's use of photos from these sources for facial recognition technology? - Social media activity,AI_Regulation,RAND Corporation,United States,,35.0,0.0,40.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say","Percentages derived from Figure 4.9 (Social media activity bar). Support is ~35%, Opposition is ~40%. Neutral/Non-response not explicitly broken out in chart.",rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 75.0% (needs review)', 'Missing fieldwork date']"
"How much would you support or oppose the U.S. government's use of photos from these sources for facial recognition technology? - Commercially available data (e.g., credit card purchases)",AI_Regulation,RAND Corporation,United States,,30.0,0.0,45.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say","Percentages derived from Figure 4.9 (Commercially available data bar). Support is ~30%, Opposition is ~45%. Neutral/Non-response not explicitly broken out in chart.",rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 75.0% (needs review)', 'Missing fieldwork date']"
Track movement of a vehicle suspected of being involved in a crime,AI_Regulation,RAND Corporation,United States,,78.0,0.0,10.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say","Percentages derived from Figure 4.10. Support is ~78%, Opposition is ~10%. Neutral/Non-response not explicitly broken out in chart.",rand_oct_2022.pdf,2025-07-06,,acceptable,"['Percentages sum to 88.0% (acceptable range)', 'Missing fieldwork date']"
Identify owners of vehicles at large public events to identify suspected terrorists,AI_Regulation,RAND Corporation,United States,,65.0,0.0,15.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say","Percentages derived from Figure 4.10. Support is ~65%, Opposition is ~15%. Neutral/Non-response not explicitly broken out in chart.",rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 80.0% (needs review)', 'Missing fieldwork date']"
"Identify owners of vehicles at government buildings, such as courthouses",AI_Regulation,RAND Corporation,United States,,60.0,0.0,20.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say","Percentages derived from Figure 4.10. Support is ~60%, Opposition is ~20%. Neutral/Non-response not explicitly broken out in chart.",rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 80.0% (needs review)', 'Missing fieldwork date']"
Identify owners of vehicles at schools,AI_Regulation,RAND Corporation,United States,,55.0,0.0,25.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say","Percentages derived from Figure 4.10. Support is ~55%, Opposition is ~25%. Neutral/Non-response not explicitly broken out in chart.",rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 80.0% (needs review)', 'Missing fieldwork date']"
Identify and track the owner of a vehicle,AI_Regulation,RAND Corporation,United States,,50.0,0.0,25.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say","Percentages derived from Figure 4.10. Support is ~50%, Opposition is ~25%. Neutral/Non-response not explicitly broken out in chart.",rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 75.0% (needs review)', 'Missing fieldwork date']"
Identify owners of vehicles at airports,AI_Regulation,RAND Corporation,United States,,50.0,0.0,25.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say","Percentages derived from Figure 4.10. Support is ~50%, Opposition is ~25%. Neutral/Non-response not explicitly broken out in chart.",rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 75.0% (needs review)', 'Missing fieldwork date']"
Track movement of a vehicle of someone suspected of violating immigration laws,AI_Regulation,RAND Corporation,United States,,45.0,0.0,30.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say","Percentages derived from Figure 4.10. Support is ~45%, Opposition is ~30%. Neutral/Non-response not explicitly broken out in chart.",rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 75.0% (needs review)', 'Missing fieldwork date']"
"Identify owners of vehicles in public spaces, such as parks or stadiums",AI_Regulation,RAND Corporation,United States,,40.0,0.0,35.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say","Percentages derived from Figure 4.10. Support is ~40%, Opposition is ~35%. Neutral/Non-response not explicitly broken out in chart.",rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 75.0% (needs review)', 'Missing fieldwork date']"
Identify owners of vehicles at protests and demonstrations,AI_Regulation,RAND Corporation,United States,,35.0,0.0,40.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say","Percentages derived from Figure 4.10. Support is ~35%, Opposition is ~40%. Neutral/Non-response not explicitly broken out in chart.",rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 75.0% (needs review)', 'Missing fieldwork date']"
Identify owners of vehicles at voting locations,AI_Regulation,RAND Corporation,United States,,30.0,0.0,45.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say","Percentages derived from Figure 4.10. Support is ~30%, Opposition is ~45%. Neutral/Non-response not explicitly broken out in chart.",rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 75.0% (needs review)', 'Missing fieldwork date']"
Track someone suspected of committing a crime,AI_Regulation,RAND Corporation,United States,,65.0,0.0,15.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say","Percentages derived from Figure 4.11. Support is ~65%, Opposition is ~15%. Neutral/Non-response not explicitly broken out in chart.",rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 80.0% (needs review)', 'Missing fieldwork date']"
"Track someone suspected of violating immigration laws, such as [having] an expired visa",AI_Regulation,RAND Corporation,United States,,45.0,0.0,30.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say","Percentages derived from Figure 4.11. Support is ~45%, Opposition is ~30%. Neutral/Non-response not explicitly broken out in chart.",rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 75.0% (needs review)', 'Missing fieldwork date']"
Track someone that [sic] appears likely to commit a crime,AI_Risk_Concern,RAND Corporation,United States,,40.0,0.0,35.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say","Percentages derived from Figure 4.11. Support is ~40%, Opposition is ~35%. Neutral/Non-response not explicitly broken out in chart.",rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 75.0% (needs review)', 'Missing fieldwork date']"
Track persons at protests and demonstrations,AI_Regulation,RAND Corporation,United States,,35.0,0.0,40.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say","Percentages derived from Figure 4.11. Support is ~35%, Opposition is ~40%. Neutral/Non-response not explicitly broken out in chart.",rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 75.0% (needs review)', 'Missing fieldwork date']"
Track persons at large public events,AI_Regulation,RAND Corporation,United States,,30.0,0.0,45.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say","Percentages derived from Figure 4.11. Support is ~30%, Opposition is ~45%. Neutral/Non-response not explicitly broken out in chart.",rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 75.0% (needs review)', 'Missing fieldwork date']"
Track persons at voting locations,AI_Regulation,RAND Corporation,United States,,25.0,0.0,50.0,2841.0,"Strongly Support, Support, Neither Support nor Oppose, Opposed, Strongly Opposed, Don't Know/It Depends, Prefer not to Say","Percentages derived from Figure 4.11. Support is ~25%, Opposition is ~50%. Neutral/Non-response not explicitly broken out in chart.",rand_oct_2022.pdf,2025-07-06,,flagged,"['Percentages sum to 75.0% (needs review)', 'Missing fieldwork date']"
